"","playlist_name","playlist_img","track_name","track_uri","artist_name","album_name","album_img","track_added_at","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode"
"2543","Colombia Top 50","https://charts-images.scdn.co/REGIONAL_CO_DEFAULT.jpg","Epa Wei","2QmsKag0YaqhAbpR9Nwmpn","Danny Ocean","Epa Wei","https://i.scdn.co/image/8bc953233adfd08cf4843f23f198f376f815fad2",1970-01-01,0.688,0.82,"F#",-4.715,"minor",0.155,0.233,0,0.091,0.804,107.833,208254,4,"F# minor"
"2544","Colombia Top 50","https://charts-images.scdn.co/REGIONAL_CO_DEFAULT.jpg","Tanta Falta","0sPTfDSZgE3KvcvqaKPtEx","Bryant Myers","Tanta Falta","https://i.scdn.co/image/920fa028635be64a81352619b4838fe25a67155d",1970-01-01,0.856,0.728,"G",-3.497,"major",0.0916,0.135,1e-06,0.2,0.797,89.999,181093,4,"G major"
"2545","Colombia Top 50","https://charts-images.scdn.co/REGIONAL_CO_DEFAULT.jpg","thank u, next","2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","https://i.scdn.co/image/77eb7c17cafe550337bbb4711235a0128db66a66",1970-01-01,0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major"
"2546","Colombia Top 50","https://charts-images.scdn.co/REGIONAL_CO_DEFAULT.jpg","Serenata","0Ek2vjTPwy3fXKQnsXy8MH","Mike Bahía","Serenata","https://i.scdn.co/image/8743ba463f01fc927994eb167379b878ff98b8ab",1970-01-01,0.757,0.824,"G",-2.657,"major",0.134,0.0859,0,0.165,0.495,174.065,206968,4,"G major"
"2547","Colombia Top 50","https://charts-images.scdn.co/REGIONAL_CO_DEFAULT.jpg","Te Boté - Remix","3V8UKqhEK5zBkBb6d6ub8i","Nio Garcia","Te Boté (Remix)","https://i.scdn.co/image/1ca684c46146b4685481f55d7bb0711c1ae7f9aa",1970-01-01,0.903,0.675,"B",-3.445,"minor",0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4,"B minor"
"2548","Colombia Top 50","https://charts-images.scdn.co/REGIONAL_CO_DEFAULT.jpg","Por Perro","2alIsNw1mqEShbWyO1HXZZ","Sebastian Yatra","MANTRA","https://i.scdn.co/image/7aded993f5d81988aebfa841a884061afb81e7ef",1970-01-01,0.684,0.762,"C",-5.18,"major",0.0501,0.429,0,0.0852,0.892,172.009,245440,4,"C major"
"2549","Colombia Top 50","https://charts-images.scdn.co/REGIONAL_CO_DEFAULT.jpg","Ponle","28O1p0bQXH2F6Qn8jBZZR4","Rvssian","Ponle","https://i.scdn.co/image/5bdb48a855979151da40c135a620b20d8b6c4f76",1970-01-01,0.857,0.772,"A#",-4.736,"minor",0.194,0.187,0.00181,0.0851,0.589,94.028,164765,4,"A# minor"
"2550","Colombia Top 50","https://charts-images.scdn.co/REGIONAL_CO_DEFAULT.jpg","Dulce Pecado","14Oqgy47ik2WEgbdwy9Ecn","Jessi Uribe","Dulce Pecado","https://i.scdn.co/image/82bc7055476c12f7364ed39575683e1c4bebc14b",1970-01-01,0.641,0.508,"G",-3.587,"major",0.0522,0.614,0,0.128,0.77,176.339,175456,3,"G major"
"2551","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4","Pedro Capó","Calma (Remix)","https://i.scdn.co/image/11d0f83f26cc96933fbbecb778e5274e156a1f58",1970-01-01,0.826,0.773,"B",-4.218,"minor",0.0524,0.323,0,0.143,0.761,126.899,238200,4,"B minor"
"2552","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Adan y Eva","6FyRXC8tJUh863JCkyWqtk","Paulo Londra","Adan y Eva","https://i.scdn.co/image/f705d8b22e8dc4ebb15440d9b615f47fb0aefe30",1970-01-01,0.767,0.709,"C#",-4.47,"major",0.336,0.323,0,0.0676,0.72,171.993,258639,4,"C# major"
"2553","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Desconocidos","0s5DNDV6LAKn2u2Ufa3VjQ","Mau y Ricky","Desconocidos","https://i.scdn.co/image/d016daa9f684f94f73eb2943b8c685eea448dc2a",1970-01-01,0.709,0.771,"G",-4.598,"major",0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,4,"G major"
"2554","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM","DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","https://i.scdn.co/image/cca02c139eb4270d5e396086329c97c782c7b478",1970-01-01,0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor"
"2555","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO","Bad Bunny","MIA (feat. Drake)","https://i.scdn.co/image/80c0f2b0ad6669f3abd91c6b8e61f61980906b45",1970-01-01,0.817,0.539,"F#",-6.349,"minor",0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"F# minor"
"2556","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Ella Quiere Beber - Remix","2cYnZNzFRFK0H7vSNxPsUq","Anuel Aa","Ella Quiere Beber (Remix)","https://i.scdn.co/image/347fcbc44ad7f79677612b9a33c8d650fe5c6a04",1970-01-01,0.751,0.665,"G#",-3.083,"major",0.124,0.265,0,0.0515,0.698,95.239,219357,4,"G# major"
"2557","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Vaina Loca","48zFZh27QU5qsrBjn4C2FA","Ozuna","Aura","https://i.scdn.co/image/45adb654d206d13869be601bed4ecb57356e09be",1970-01-01,0.754,0.805,"F#",-4.249,"major",0.0752,0.315,0,0.203,0.555,93.983,176133,4,"F# major"
"2558","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Bubalu","7dNwJbsT0sg1le5kVugGJb","Becky G","Bubalu","https://i.scdn.co/image/a1f4cda53eb9bfeae7c1d5e30e9fd3f425d84790",1970-01-01,0.8,0.355,"F#",-10.47,"minor",0.0895,0.616,0,0.118,0.253,145.929,228493,4,"F# minor"
"2559","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy","Becky G","Cuando Te Besé","https://i.scdn.co/image/8c9608add90e0975f83334c639302ec0f7d50260",1970-01-01,0.772,0.732,"A",-3.713,"minor",0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,"A minor"
"2560","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Puntos Suspensivos","04cd1MHVq1D8v1nuTZoCdv","Piso 21","Ubuntu","https://i.scdn.co/image/aeefddf798ccdb14989e36716bbf40a3de92adc8",1970-01-01,0.823,0.731,"B",-3.399,"minor",0.103,0.175,0,0.131,0.952,152.024,186316,4,"B minor"
"2561","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Ni Gucci Ni Prada","32lexhcz93AinKK0qLTZaZ","Kenny Man","Ni Gucci Ni Prada","https://i.scdn.co/image/f9a3ea8817bf357a7617bea87b0cdb8974267a9d",1970-01-01,0.799,0.676,"D",-5.644,"major",0.169,0.41,0.000777,0.325,0.91,104.956,175200,4,"D major"
"2562","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Ibiza","1h9P5WJwyvK8OB7O2YiXgp","Ozuna","Aura","https://i.scdn.co/image/45adb654d206d13869be601bed4ecb57356e09be",1970-01-01,0.691,0.71,"F",-5.144,"major",0.334,0.254,0,0.108,0.726,192.046,200747,4,"F major"
"2563","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","BEBE (feat. Anuel Aa)","4KkUjFkcQvGvWekl8RATDn","6ix9ine","DUMMY BOY","https://i.scdn.co/image/77eb7c17cafe55033929e99114f40e4b81e2572b",1970-01-01,0.635,0.902,"C",-3.559,"major",0.109,0.172,0,0.125,0.286,102.063,217822,4,"C major"
"2564","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Quiere Beber","3rPAD722s5FFNnwjC91t7Z","Anuel Aa","Real Hasta la Muerte","https://i.scdn.co/image/a196139b2a6a8831dff79a06a102131d665c7ac0",1970-01-01,0.773,0.57,"G#",-3.482,"major",0.113,0.372,0.00524,0.108,0.772,95.038,187125,4,"G# major"
"2565","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Imposible","3ao3OVxHlb3C08vAaApUlm","Luis Fonsi","Imposible","https://i.scdn.co/image/3d81608e0cb052b1ecc7581562c2a4b47360e1bf",1970-01-01,0.786,0.764,"B",-2.935,"major",0.0798,0.122,0,0.102,0.913,90.979,163880,4,"B major"
"2566","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Adictiva","6MJUCumnQsQEKbCy28tbCP","Daddy Yankee","Adictiva","https://i.scdn.co/image/590fc2b92d54a4febf83b1f24cda03f8e16611f2",1970-01-01,0.788,0.771,"E",-3.206,"minor",0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4,"E minor"
"2567","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","thank u, next","2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","https://i.scdn.co/image/77eb7c17cafe550337bbb4711235a0128db66a66",1970-01-01,0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major"
"2568","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Ya No Tiene Novio","7uQmJ1jgNzBpATSoWKSPFu","Sebastian Yatra","Ya No Tiene Novio","https://i.scdn.co/image/cef17cd69dfa53e5624bebcb4a1006cd8039da62",1970-01-01,0.632,0.832,"G",-1.948,"minor",0.154,0.048,0,0.0705,0.784,182.184,198933,4,"G minor"
"2569","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Solo de Mi","4uP3pUP18ennmz0tb3GphR","Bad Bunny","X 100PRE","https://i.scdn.co/image/9abe249d0a9c7f4be1b7d83f63819fee7aeebc6b",1970-01-01,0.743,0.73,"A#",-4.314,"minor",0.125,0.287,8.1e-05,0.0778,0.15,179.972,197968,4,"A# minor"
"2570","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Amigos Con Derechos","2zDj4WjbNDmrRL6Z4YjjCA","Reik","Amigos Con Derechos","https://i.scdn.co/image/a47d905d921bf548e3b162522d0b7ef3d0fa36f7",1970-01-01,0.686,0.807,"C#",-3.324,"major",0.0613,0.0481,0,0.0652,0.63,183.971,227476,4,"C# major"
"2571","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Créeme","1mT47pKLXUwPYGwB91GcNz","Karol G","Créeme","https://i.scdn.co/image/e348c872feeb4bf7465a35ac0e886365ced6faf1",1970-01-01,0.715,0.872,"F#",-3.501,"major",0.0547,0.154,0.000146,0.11,0.682,96.939,212493,4,"F# major"
"2572","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Culpables","6q8Lb50EtqNeeJXXe8mMAH","Karol G","Culpables","https://i.scdn.co/image/79ff320b154218723a5e19b3f44a6f4d49ffdc01",1970-01-01,0.728,0.801,"G#",-2.942,"minor",0.0683,0.279,4.71e-06,0.143,0.416,130.059,226627,4,"G# minor"
"2573","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Te Boté - Remix","3V8UKqhEK5zBkBb6d6ub8i","Nio Garcia","Te Boté (Remix)","https://i.scdn.co/image/1ca684c46146b4685481f55d7bb0711c1ae7f9aa",1970-01-01,0.903,0.675,"B",-3.445,"minor",0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4,"B minor"
"2574","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Sola","675w3ACw5xZR3ODhUJlEVN","Manuel Turizo","Sola","https://i.scdn.co/image/6a1ba92584f7963ced99a091f6cf464b9094210e",1970-01-01,0.704,0.706,"B",-5.233,"minor",0.111,0.483,0,0.0965,0.856,92.965,195044,4,"B minor"
"2575","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Asesina - Remix","59PYgzOiOjGDzjDT5N5oOX","Brytiago","Asesina (Remix)","https://i.scdn.co/image/347f8d22d1349a3ef1bc838d56e2fa88a39a71c4",1970-01-01,0.825,0.69,"A#",-4.252,"minor",0.226,0.589,0,0.413,0.516,94.194,327467,4,"A# minor"
"2576","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","La Player (Bandolera)","0VKkyBKCXyR99navhVRqcP","Zion & Lennox","La Player (Bandolera)","https://i.scdn.co/image/a71086dd6931ae7624b3b2c294baaae6d5372292",1970-01-01,0.769,0.838,"D",-5.238,"major",0.0633,0.16,0,0.0935,0.602,93.996,249609,4,"D major"
"2577","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","No Es Justo","5qFeMRz4TvetPmzjre9Dq7","J Balvin","Vibras","https://i.scdn.co/image/cc56f48efc4285caaa8e895337846f5174bf3989",1970-01-01,0.684,0.811,"G",-4.494,"major",0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"G major"
"2578","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","PPP","1DcxnVNFAyVl2sDQ646pXS","Kevin Roldan","PPP","https://i.scdn.co/image/1782c4188709b65e1c3af598325f9c9ef27a2719",1970-01-01,0.786,0.65,"E",-6.839,"major",0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,"E major"
"2579","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Bohemian Rhapsody - Remastered 2011","7tFiyTwD0nx5a1eklYtX2J","Queen","A Night At The Opera (Deluxe Remastered Version)","https://i.scdn.co/image/f6e02ce8bc9e91afa0e220703072c20bf72c72c5",1970-01-01,0.397,0.396,"D#",-9.91,"major",0.05,0.254,0,0.268,0.227,142.913,354320,4,"D# major"
"2580","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Amanece","1LiN0Z98FkR1t0m8KmLcAH","Anuel Aa","Amanece","https://i.scdn.co/image/b208cb5b212643b2ef30fa0bb3340a5144d76681",1970-01-01,0.79,0.631,"G#",-5.549,"minor",0.0425,0.437,0,0.158,0.889,94.039,190005,4,"G# minor"
"2581","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Déjala que vuelva (feat. Manuel Turizo)","1j6xOGusnyXq3l6IryKF3G","Piso 21","Ubuntu","https://i.scdn.co/image/aeefddf798ccdb14989e36716bbf40a3de92adc8",1970-01-01,0.681,0.788,"C#",-4.323,"major",0.0785,0.0482,0,0.0753,0.839,170.019,220117,4,"C# major"
"2582","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Sunflower - Spider-Man: Into the Spider-Verse","3KkXRkHbMCARz0aVfEt68P","Post Malone","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","https://i.scdn.co/image/3aa37254a41cf96e81572524ec523cb870f2bb89",1970-01-01,0.76,0.479,"D",-5.574,"major",0.0466,0.556,0,0.0703,0.913,89.911,158040,4,"D major"
"2583","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi","J Balvin","Reggaeton","https://i.scdn.co/image/4996ed53171e7a6a5d5d440d917ee0ae13eed7b2",1970-01-01,0.747,0.74,"E",-4.325,"minor",0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"E minor"
"2584","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Luz Apaga","5Q3e16qE1RE5oilN3ukasm","Ozuna","Luz Apaga","https://i.scdn.co/image/2a96d783638358d1d34ada1fcb99441f4493c066",1970-01-01,0.611,0.791,"C#",-3.558,"major",0.173,0.19,3.02e-06,0.12,0.658,192.07,245000,4,"C# major"
"2585","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Mala Mía","62o8KoI44JfN7aYxgTnPvh","Maluma","Mala Mía","https://i.scdn.co/image/32fa84719ed9daa4c5774039a3cfed584efab92d",1970-01-01,0.749,0.752,"F#",-4.883,"major",0.345,0.31,0,0.232,0.901,180.049,183753,4,"F# major"
"2586","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Girls Like You (feat. Cardi B)","7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5","Red Pill Blues (Deluxe)","https://i.scdn.co/image/9ce966181dc62801ff44ac89f8c9c1921ab9302f",1970-01-01,0.851,0.541,"C",-6.825,"major",0.0505,0.568,0,0.13,0.448,124.959,235545,4,"C major"
"2587","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Nena Maldición (feat. Lenny Tavárez)","2aMVyJSuDFFL1sTjJnvk7X","Paulo Londra","Nena Maldición (feat. Lenny Tavárez)","https://i.scdn.co/image/91ca36b4e4c84f6f3df7c2e39a94afc634e4c437",1970-01-01,0.762,0.631,"F#",-4.837,"major",0.0544,0.178,0,0.146,0.379,118.969,228875,4,"F# major"
"2588","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Hipócrita","6XBjCetHKdO5L9cwMDVffw","Anuel Aa","Real Hasta la Muerte","https://i.scdn.co/image/a196139b2a6a8831dff79a06a102131d665c7ac0",1970-01-01,0.79,0.858,"D",-2.78,"major",0.0471,0.303,0,0.61,0.79,92.05,192000,4,"D major"
"2589","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Culpables","3RD0PGolM0mETGHaprwgMn","Manuel Turizo","Culpables","https://i.scdn.co/image/fd5d0b1f880f6db783a23da4a3c04a944f18d72a",1970-01-01,0.573,0.31,"D#",-11.134,"major",0.296,0.94,5.65e-06,0.198,0.764,177.601,233930,4,"D# major"
"2590","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Estamos Bien","2OWVCFTolecLiGZPquvWvT","Bad Bunny","X 100PRE","https://i.scdn.co/image/9abe249d0a9c7f4be1b7d83f63819fee7aeebc6b",1970-01-01,0.759,0.536,"A",-6.663,"minor",0.173,0.821,4.57e-06,0.107,0.439,119.883,208080,4,"A minor"
"2591","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Happier","2dpaYNEQHiRxtZbfNsse99","Marshmello","Happier","https://i.scdn.co/image/13e7cea6399eaaf6cc7ead76e9582f8a9e37dbff",1970-01-01,0.687,0.792,"F",-2.749,"major",0.0452,0.191,0,0.167,0.671,100.015,214290,4,"F major"
"2592","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","I Like It","58q2HKrzhC3ozto2nDdN4z","Cardi B","Invasion of Privacy","https://i.scdn.co/image/10c890602bb0c5e2076e29d10c1d3c4addaa152f",1970-01-01,0.816,0.726,"F",-3.998,"minor",0.129,0.099,0,0.372,0.65,136.048,253390,4,"F minor"
"2593","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Te Vi","059bcIhyc2SBwm6sw2AZzd","Piso 21","Te Vi","https://i.scdn.co/image/77eb7c17cafe55033cf7c3137334255401eea6a5",1970-01-01,0.877,0.777,"C#",-4.246,"major",0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,4,"C# major"
"2594","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Shape of You","7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","÷ (Deluxe)","https://i.scdn.co/image/e6a84983ed9b0a04ce633b021329f7df034e7c7c",1970-01-01,0.825,0.652,"C#",-3.183,"minor",0.0802,0.581,0,0.0931,0.931,95.977,233713,4,"C# minor"
"2595","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Me Rehúso","6De0lHrwBfPfrhorm9q1Xl","Danny Ocean","Me Rehúso","https://i.scdn.co/image/64486e9f2e9606e696fd75e05d509377fe25d8c7",1970-01-01,0.744,0.804,"C#",-6.327,"major",0.0677,0.0231,0,0.0494,0.426,104.823,205715,4,"C# major"
"2596","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Te Amo","2RVrdr062uLFxXwIxwdXPH","Piso 21","Te Amo","https://i.scdn.co/image/16d01674ca468bc64b49189170ea874bf65ace34",1970-01-01,0.849,0.724,"F",-4.139,"major",0.0665,0.0204,5.98e-06,0.235,0.63,98.005,201122,4,"F major"
"2597","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","SICKO MODE","2xLMifQCjDGFmkHkpNLD9h","Travis Scott","ASTROWORLD","https://i.scdn.co/image/cdca7dc20c778ada42fb18506ea1f26857f01d17",1970-01-01,0.834,0.73,"G#",-3.714,"major",0.222,0.00513,0,0.124,0.446,155.008,312820,4,"G# major"
"2598","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Believer","0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Evolve","https://i.scdn.co/image/5232b1dcb43188537b7f9f1e77cad1f9a38870d1",1970-01-01,0.776,0.78,"A#",-4.374,"minor",0.128,0.0622,0,0.081,0.666,124.949,204347,4,"A# minor"
"2599","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","Sin Pijama","2ijef6ni2amuunRoKTlgww","Becky G","Sin Pijama","https://i.scdn.co/image/e8a4b24f1136afdb2b905f8e3a52c51e2082b7b2",1970-01-01,0.791,0.745,"B",-3.695,"minor",0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,4,"B minor"
"2600","Costa Rica Top 50","https://charts-images.scdn.co/REGIONAL_CR_DEFAULT.jpg","NI BIEN NI MAL","278kSqsZIiYp8p3QjYAqa8","Bad Bunny","X 100PRE","https://i.scdn.co/image/9abe249d0a9c7f4be1b7d83f63819fee7aeebc6b",1970-01-01,0.826,0.449,"F",-8.33,"minor",0.0674,0.556,1.85e-05,0.273,0.337,128.028,236216,4,"F minor"
"2601","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","Kolde Nætter","6OuXYdo2VotwVcV9kEBqS9","Gilli","Kolde Nætter","https://i.scdn.co/image/dac04eb9fd6d5bb59e85421d4d3b2d2e2e30e99e",1970-01-01,0.746,0.541,"A#",-6.967,"minor",0.145,0.263,2.98e-06,0.19,0.478,97.024,173790,4,"A# minor"
"2602","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","Wow.","6MWtB6iiXyIwun0YzU6DFP","Post Malone","Wow.","https://i.scdn.co/image/4a09059a2a756967588647bbcb5fd5f6fd8dd434",1970-01-01,0.833,0.539,"B",-7.399,"minor",0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4,"B minor"
"2603","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","Sweet but Psycho","25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","https://i.scdn.co/image/9f92262af6d017302030d673f2826260b777edaf",1970-01-01,0.719,0.704,"C#",-4.724,"major",0.0476,0.0691,0,0.166,0.628,133.002,187436,4,"C# major"
"2604","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","Narcos","27h0bXSfmLjRu1jbTqgeEe","Jamaika","Nordsiden","https://i.scdn.co/image/f60fb529da0906d8f115169ba12629bd7f21e694",1970-01-01,0.726,0.602,"E",-5.945,"minor",0.0768,0.227,0,0.0566,0.482,141.939,196293,4,"E minor"
"2605","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","Shallow","2VxeLyX666F8uXCJ0dZF8B","Lady Gaga","A Star Is Born Soundtrack","https://i.scdn.co/image/c58764827434c5471f944b0700ab98fd3d0bd5a7",1970-01-01,0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,215733,4,"G major"
"2606","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","Without Me","5p7ujcrUXASCNwRaWNHR1C","Halsey","Without Me","https://i.scdn.co/image/dd916d01780a9591c8a02944fa06aaf30ca3e374",1970-01-01,0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"F# major"
"2607","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","Sunflower - Spider-Man: Into the Spider-Verse","3KkXRkHbMCARz0aVfEt68P","Post Malone","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","https://i.scdn.co/image/3aa37254a41cf96e81572524ec523cb870f2bb89",1970-01-01,0.76,0.479,"D",-5.574,"major",0.0466,0.556,0,0.0703,0.913,89.911,158040,4,"D major"
"2608","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","Synger For Mig","152DVKl9x5rMk7PWfHcxyr","Citybois","Synger For Mig","https://i.scdn.co/image/df56621e7b914f2b9019cbfaf8a450f8c1e198ed",1970-01-01,0.556,0.599,"D#",-6.98,"minor",0.102,0.245,0,0.146,0.757,125.745,194439,5,"D# minor"
"2609","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","JUNGLE","0VWTSWZVask2dSMShSphvM","MellemFingaMuzik","JUNGLE","https://i.scdn.co/image/fc2c4027ebbdfc110e14ecb2ab7a0bd7a23d6cda",1970-01-01,0.793,0.551,"F#",-5.909,"minor",0.0795,0.322,0,0.186,0.572,142.066,209266,4,"F# minor"
"2610","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","thank u, next","2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","https://i.scdn.co/image/77eb7c17cafe550337bbb4711235a0128db66a66",1970-01-01,0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major"
"2611","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","Ligemeget","6xWOpzURtPgFqFeGTu7uqC","Omar","Ligemeget","https://i.scdn.co/image/f2a6f3c072072013e0a929ead6a40d1187c12d0b",1970-01-01,0.832,0.647,"C",-6.816,"minor",0.0746,0.24,0,0.106,0.854,119.972,148133,4,"C minor"
"2612","Denmark Top 50","https://charts-images.scdn.co/REGIONAL_DK_DEFAULT.jpg","Be Alright","3EPXxR3ImUwfayaurPi3cm","Dean Lewis","Be Alright","https://i.scdn.co/image/294631ce16704eb6e6d63c8201bb07f43397ce69",1970-01-01,0.553,0.586,"B",-6.319,"major",0.0362,0.697,0,0.0813,0.443,126.684,196373,4,"B major"
